work_id,title,description,genre_1,genre_2,genre_3,author,year,url
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",,Crime,Fantasy,Horror,,1920,
6988,Broken Blossoms or The Yellow Man and the Girl,,Drama,Romance,,,1919,
6989,Gorky Park,,Crime,Drama,Thriller,,1983,
6990,The Great Train Robbery,,Action,Adventure,Comedy|Crime|Drama,,1978,
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes",,Adventure,Drama,Romance,,1984,
6992,Guarding Tess,,Comedy,Drama,,,1994,
6993,Hannah and Her Sisters,"Between two Thanksgivings two years apart, Hannah's husband falls in love with her sister Lee, while her hypochondriac ex-husband rekindles his relationship with her sister Holly.",Comedy,Drama,Romance,Woody Allen,1986,"https://m.media-amazon.com/images/M/MV5BMWZiNWUwYjMtM2Y1Yi00MTZmLWEwYzctNjVmYWM0OTFlZDFhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg"
6994,"Hard Way, The",,Action,Comedy,,,1991,
6995,Hercules in New York,,Action,Comedy,Fantasy,,1970,
6996,Highlander II: The Quickening,,Action,Sci-Fi,,,1991,
6997,Hoffa,,Crime,Drama,,,1992,
6999,Housesitter,,Comedy,Romance,,,1992,
7000,Hudson Hawk,,Action,Adventure,Comedy,,1991,
7001,Invasion of the Body Snatchers,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,Horror,Mystery,Sci-Fi|Thriller,Don Siegel,1978,"https://m.media-amazon.com/images/M/MV5BYTExYjM3MDYtMzg4MC00MjU4LTljZjAtYzdlMTFmYTJmYTE4XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
7004,Kindergarten Cop,,Action,Comedy,Crime|Thriller,,1990,
7005,King Ralph,,Comedy,,,,1991,
7006,Knight Moves,,Mystery,Thriller,,,1992,
7007,"Last Boy Scout, The",,Action,Comedy,Crime|Drama|Thriller,,1991,
7008,Last Tango in Paris (Ultimo tango a Parigi),,Drama,Romance,,,1972,
7009,Lorenzo's Oil,,Drama,,,,1992,
7010,"Lover, The (Amant, L')",,Drama,Romance,,,1992,
7012,Mr. Destiny,,Comedy,Fantasy,,,1990,
7013,"Night of the Hunter, The",,Drama,Film-Noir,Thriller,,1955,
7015,Only the Lonely,,Comedy,Romance,,,1991,
7016,Over the Top,,Action,Drama,,,1987,
7017,Passenger 57,,Action,Thriller,,,1992,
7018,Presumed Innocent,,Crime,Drama,Thriller,,1990,
7019,Project X,,Comedy,Drama,,,1987,
7020,Proof,,Comedy,Drama,Romance,,1991,
7021,Pure Luck,,Comedy,Crime,,,1991,
7022,Battle Royale (Batoru rowaiaru),,Action,Drama,Horror|Thriller,,2000,
7023,"Wedding Banquet, The (Xi yan)",,Comedy,Drama,Romance,,1993,
7025,"Midnight Clear, A",,Drama,War,,,1992,
7026,Summer School,,Comedy,,,,1987,
7027,Silverado,,Action,Western,,,1985,
7028,Quick Change,,Comedy,Crime,,,1990,
7030,Radio Flyer,,Drama,,,,1992,
7031,"Real McCoy, The",,Action,Crime,Drama|Thriller,,1993,
7032,Revenge,,Drama,Romance,Thriller,,1990,
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success)",,Comedy,Romance,,,1987,
7034,Show Me Love (Fucking Åmål),,Drama,Romance,,,1998,
7035,Streets of Fire,,Action,Romance,,,1984,
7036,Teen Wolf,,Comedy,Fantasy,,,1985,
7037,High Heels (Tacones lejanos),,Comedy,Drama,,,1991,
7038,Things You Can Tell Just by Looking at Her,,Drama,Romance,,,2000,
7039,Thunderheart,,Crime,Mystery,Thriller,,1992,
7040,To Live and Die in L.A.,,Action,Crime,Drama|Thriller,,1985,
7043,Vivre sa vie: Film en douze tableaux (My Life to Live),,Drama,,,,1962,
7044,Wild at Heart,,Crime,Drama,Mystery|Romance|Thriller,,1990,
7045,"Witches, The",,Children,Fantasy,,,1990,
7046,"Witches of Eastwick, The",,Comedy,Fantasy,Horror|Thriller,,1987,
7047,Year of the Dragon,,Action,Crime,Drama,,1985,
7048,Nothing to Lose,,Action,Adventure,Comedy|Crime,,1997,
7050,Follow the Fleet,,Comedy,Musical,Romance,,1936,
7051,"What's New, Pussycat",,Comedy,,,,1965,
7052,Mary of Scotland,,Drama,,,,1936,
7053,Roberta,,Comedy,Musical,Romance,,1935,
7054,Little Women,"Jo March reflects back and forth on her life, telling the beloved story of the March sisters - four young women, each determined to live life on her own terms.",Drama,,,Greta Gerwig,1949,"https://m.media-amazon.com/images/M/MV5BY2QzYTQyYzItMzAwYi00YjZlLThjNTUtNzMyMDdkYzJiNWM4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
7055,Swing Time,,Comedy,Musical,Romance,,1936,
7056,"Public Enemy, The",,Action,Crime,Drama,,1931,
7057,"Midsummer Night's Dream, A",,Comedy,Fantasy,Romance,,1935,
7058,Life with Father,,Comedy,,,,1947,
7059,National Velvet,,Children,Drama,,,1944,
7060,Jesus Christ Superstar,,Drama,Musical,,,1973,
7061,Dark Victory,,Drama,Romance,,,1939,
7062,Birdman of Alcatraz,,Drama,,,,1962,
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",,Adventure,Drama,,,1972,
7064,Beauty and the Beast (La belle et la bête),,Drama,Fantasy,,,1946,
7065,"Birth of a Nation, The",,Drama,War,,,1915,
7067,Juliet of the Spirits (Giulietta degli spiriti),,Comedy,Drama,Fantasy|Romance,,1965,
7068,Last Year at Marienbad (L'Année dernière à Marienbad),,Drama,Mystery,Romance,,1961,
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The)",,Drama,,,,1971,
7070,Red River,"Dunson leads a cattle drive, the culmination of over 14 years of work, to its destination in Missouri. But his tyrannical behavior along the way causes a mutiny, led by his adopted son.",Action,Adventure,Western,Howard Hawks,1948,"https://m.media-amazon.com/images/M/MV5BNzNiOGJhMDUtZjNjMC00YmE5LTk3NjQtNGM4ZjAzOGJjZmRlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg"
7071,"Woman Under the Influence, A",,Drama,,,,1974,
7072,Stagecoach,A group of people traveling on a stagecoach find their journey complicated by the threat of Geronimo and learn something about each other in the process.,Action,Drama,Romance|Western,John Ford,1939,"https://m.media-amazon.com/images/M/MV5BOGQ4NDUyNWQtZTEyOC00OTMzLWFhYjAtNDNmYmQ2MWQyMTRmXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg"
7073,"Shot in the Dark, A",,Comedy,Crime,Mystery,,1964,
7074,"Navigator, The",,Comedy,,,,1924,
7075,"Court Jester, The",,Adventure,Comedy,Musical,,1956,
7076,Bullitt,,Action,Crime,Drama|Thriller,,1968,
7078,Jezebel,,Drama,,,,1938,
7079,"Hunchback of Notre Dame, The",,Drama,,,,1939,
7080,42nd Street,,Drama,Musical,Romance,,1933,
7081,I'm No Angel,,Comedy,,,,1933,
7082,That Touch of Mink,,Comedy,Romance,,,1962,
7083,Sweet Dreams,,Drama,,,,1985,
7084,"Play It Again, Sam",,Comedy,Romance,,,1972,
7085,Send Me No Flowers,,Comedy,Romance,,,1964,
7086,Pygmalion,,Comedy,Drama,,,1938,
7087,"Passage to India, A",,Adventure,Drama,,,1984,
7088,Black Orpheus (Orfeu Negro),,Drama,Romance,,,1959,
7089,Amarcord,A series of comedic and nostalgic vignettes set in a 1930s Italian coastal town.,Comedy,Drama,,Federico Fellini,1973,"https://m.media-amazon.com/images/M/MV5BZDI2OTg2NDQtMzc0MC00MjRiLWI1NzAtMjY2ZDMwMmUyNzBiXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
7090,Hero (Ying xiong),,Action,Adventure,Drama,,2002,
7091,Horse Feathers,,Comedy,,,,1932,
7092,Anna Karenina,,Drama,Romance,,,1935,
7093,"Front Page, The",,Comedy,,,,1974,
7095,Looking for Mr. Goodbar,,Drama,,,,1977,
7097,"Girl From Paris, A (hirondelle a fait le printemps, Une)",,Comedy,Drama,,,2001,
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),,Adventure,Animation,Drama|Fantasy|Sci-Fi,,1984,
7100,CrissCross,,Drama,,,,1992,
7101,Doc Hollywood,,Comedy,Romance,,,1991,
7102,Dragnet,,Comedy,Crime,Drama,,1987,
7104,1941,,Comedy,War,,,1979,
7106,Black and White in Color (Noirs et blancs en couleur),,Drama,War,,,1976,
7107,Foul Play,,Comedy,Thriller,,,1978,
7112,Accident,,Crime,Drama,,,1967,
7114,"Collector, The",,Drama,Horror,Thriller,,1965,
7115,Deep Red (Profondo rosso),,Horror,Mystery,Thriller,,1975,
7116,Diabolique (Les diaboliques),,Horror,Mystery,Thriller,,1955,
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa),,Animation,Drama,Sci-Fi|War,,1987,
7119,Crazy People,,Comedy,,,,1990,
7121,Adam's Rib,,Comedy,Romance,,,1949,
7122,King of Hearts,,Comedy,Drama,War,,1966,
7123,Naked Lunch,,Drama,Fantasy,Mystery|Sci-Fi,,1991,
7124,Grass,,Documentary,,,,1999,
7126,"Killing of a Chinese Bookie, The",,Comedy,Crime,Drama|Film-Noir|Musical,,1976,
7128,Things to Come,,Sci-Fi,,,,1936,
7129,Queen of Hearts,,Comedy,Drama,Romance,,1989,
7130,Darling,,Drama,,,,1965,
7131,"Summer Place, A",,Drama,,,,1959,
7132,"Night at the Opera, A",,Comedy,Musical,Romance,,1935,
7133,Metalstorm: The Destruction of Jared-Syn,,Action,Adventure,Sci-Fi,,1983,
7135,Shoot the Piano Player (Tirez sur le pianiste),,Crime,Drama,Romance|Thriller,,1960,
7136,Stolen Kisses (Baisers volés),,Comedy,Drama,Romance,,1968,
7137,"Cooler, The",,Comedy,Drama,Romance,,2003,
7139,In America,A family of Irish immigrants adjust to life on the mean streets of Hell's Kitchen while also grieving the death of a child.,Drama,Romance,,Jim Sheridan,2002,"https://m.media-amazon.com/images/M/MV5BOGY1YmUzN2MtNDQ3NC00Nzc4LWI5M2EtYzUwMGQ4NWM4NjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY98_CR0,0,67,98_AL_.jpg"
7143,"Last Samurai, The",,Action,Adventure,Drama|War,,2003,
7147,Big Fish,A frustrated son tries to determine the fact from fiction in his dying father's life.,Drama,Fantasy,Romance,Tim Burton,2003,"https://m.media-amazon.com/images/M/MV5BMmU3NzIyODctYjVhOC00NzBmLTlhNWItMzBlODEwZTlmMjUzXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg"
7149,Something's Gotta Give,,Comedy,Drama,Romance,,2003,
7150,Stuck on You,,Comedy,,,,2003,
7151,Girl with a Pearl Earring,,Drama,Romance,,,2003,
7152,"Statement, The",,Drama,Thriller,,,2003,
7153,"Lord of the Rings: The Return of the King, The",,Action,Adventure,Drama|Fantasy,,2003,
7154,Mona Lisa Smile,,Drama,Romance,,,2003,
7155,Calendar Girls,,Comedy,,,,2003,
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",,Documentary,War,,,2003,
7157,"Hebrew Hammer, The",,Comedy,,,,2003,
7158,House of Sand and Fog,,Drama,,,,2003,
7160,Monster,,Crime,Drama,,,2003,
7161,Cheaper by the Dozen,,Children,Comedy,,,2003,
7162,Cold Mountain,,Drama,Romance,War,,2003,
7163,Paycheck,,Action,Sci-Fi,Thriller,,2003,
7164,Peter Pan,,Action,Adventure,Children|Fantasy,,2003,
7165,"Company, The",,Drama,Musical,,,2003,
7167,Japanese Story,,Drama,,,,2003,
7169,Chasing Liberty,,Comedy,Romance,,,2004,
7173,Along Came Polly,,Comedy,Romance,,,2004,
7175,Torque,,Action,Crime,,,2004,
7177,Osama,,Drama,,,,2003,
7178,"Great Gatsby, The",,Drama,,,,1974,
7180,Odds Against Tomorrow,,Crime,Drama,Thriller,,1959,
7181,Ship of Fools,,Drama,,,,1965,
7183,There's a Girl in My Soup,,Comedy,,,,1970,
7185,Real Men,,Comedy,Sci-Fi,,,1987,
7191,Blame It on the Bellboy,,Comedy,,,,1992,
7193,"Adventures of Ford Fairlane, The",,Action,Comedy,,,1990,
7194,Bonjour tristesse,,Drama,,,,1958,
7195,"Enforcer, The",,Crime,Drama,Film-Noir,,1951,
7196,"Men, The",,Drama,,,,1950,
7198,The Pick-up Artist,,Comedy,Crime,Drama|Romance,,1987,
7205,"Wind and the Lion, The",,Adventure,,,,1975,
7206,Mon Oncle (My Uncle),,Comedy,,,,1958,
7207,Where the Boys Are,,Comedy,,,,1960,
7208,Dr. Jekyll and Mr. Hyde,,Drama,Horror,,,1941,
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)",,Comedy,,,,1953,
7210,My Darling Clementine,,Western,,,,1946,
7211,People Will Talk,,Comedy,Romance,,,1951,
7212,I Was a Male War Bride,,Comedy,Romance,,,1949,
7213,Divorce American Style,,Comedy,,,,1967,
7214,Kiss Them for Me,,Comedy,Romance,War,,1957,
7215,To Have and Have Not,"During World War II, American expatriate Harry Morgan helps transport a French Resistance leader and his beautiful wife to Martinique while romancing a sensuous lounge singer.",Adventure,Drama,Romance|Thriller|War,Howard Hawks,1944,"https://m.media-amazon.com/images/M/MV5BZGU2YmU0MWMtMzg5My00ZmY2LTljMDItMTg2YTI5Y2U2OTE3XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UY98_CR0,0,67,98_AL_.jpg"
7216,High Sierra,,Crime,Drama,Film-Noir|Thriller,,1941,
7217,Dark Passage,,Crime,Drama,Film-Noir|Romance|Thriller,,1947,
7218,"Ox-Bow Incident, The",,Drama,Western,,,1943,
7219,They Drive by Night,,Drama,,,,1940,
7220,Micki + Maude,,Comedy,,,,1984,
7221,Platinum Blonde,,Comedy,Romance,,,1931,
7222,Reefer Madness (a.k.a. Tell Your Children),,Comedy,Drama,,,1938,
7223,D.O.A.,,Drama,Film-Noir,Mystery,,1950,
7225,Pumping Iron,,Documentary,,,,1977,
7226,No Good Deed (a.k.a. The House on Turk Street),,Crime,Drama,Thriller,,2002,
7227,"Trouble with Angels, The",,Comedy,,,,1966,
7228,Cool World,,Animation,Comedy,Fantasy,,1992,
7232,Heat and Dust,,Drama,,,,1983,
7234,"Strada, La",,Drama,,,,1954,
7235,Ichi the Killer (Koroshiya 1),,Action,Comedy,Crime|Drama|Horror|Thriller,,2001,
7236,"Boy and His Dog, A",,Sci-Fi,,,,1975,
7238,Ashes and Diamonds (Popiól i diament),,Drama,War,,,1958,
7243,Intolerance: Love's Struggle Throughout the Ages,,Drama,,,,1916,
7247,Chitty Chitty Bang Bang,,Adventure,Children,Comedy|Fantasy|Musical,,1968,
7249,Plaza Suite,,Comedy,,,,1971,
7250,"Out of Towners, The",,Comedy,,,,1970,
7251,Where the Day Takes You,,Drama,,,,1992,
7253,It,,Comedy,Romance,,,1927,
7254,The Butterfly Effect,"Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.",Drama,Sci-Fi,Thriller,Eric Bress,2004,"https://m.media-amazon.com/images/M/MV5BODNiZmY2MWUtMjFhMy00ZmM2LTg2MjYtNWY1OTY5NGU2MjdjL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR0,0,67,98_AL_.jpg"
7255,Win a Date with Tad Hamilton!,,Comedy,Romance,,,2004,
7256,Touching the Void,,Adventure,Documentary,,,2003,
7257,"Big Bounce, The",,Comedy,Crime,Thriller,,2004,
7259,You Got Served,,Drama,Musical,,,2004,
7261,Barbershop 2: Back in Business,,Comedy,,,,2004,
7263,Miracle,,Drama,,,,2004,
7265,"Dreamers, The",,Drama,,,,2003,
7267,Who's the Man?,,Comedy,,,,1993,
7272,Super Fly (Superfly),,Action,Crime,Drama,,1972,
7274,Let's Do It Again,,Comedy,,,,1975,
7275,Uptown Saturday Night,,Comedy,,,,1974,
7279,"Wilby Conspiracy, The",,Thriller,,,,1975,
7280,Blacula,,Horror,,,,1972,
7281,"Scream, Blacula, Scream!",,Horror,,,,1973,
7283,Swing Shift,,Drama,,,,1984,
7284,Trespass,,Action,Crime,Thriller,,1992,
7285,Thirteen,,Drama,,,,2003,
7286,Simple Men,,Comedy,Drama,,,1992,
7287,"Sailor Who Fell from Grace with the Sea, The",,Drama,,,,1976,
7293,50 First Dates,,Comedy,Romance,,,2004,
7294,Welcome to Mooseport,,Comedy,,,,2004,
7297,Kitchen Stories (Salmer fra kjøkkenet),,Comedy,Drama,,,2003,
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran),,Drama,,,,2003,
7300,Vanishing Point,,Action,Drama,,,1971,
7302,"Thief of Bagdad, The",,Action,Adventure,Fantasy,,1924,
7303,The Diary of Anne Frank,,Drama,War,,,1959,
7304,Allegro non troppo,,Animation,Comedy,Fantasy|Musical,,1977,
7305,Black Widow,,Crime,Drama,Mystery|Thriller,,1987,
7307,Flesh & Blood,,Action,Adventure,Drama|War,,1985,
7308,King Solomon's Mines,,Adventure,Comedy,,,1985,
7310,Raw Deal,,Action,,,,1986,
7311,"Goodbye, Mr. Chips",,Drama,Romance,,,1939,
7313,Fire Birds,,Action,Adventure,,,1990,
7315,Against the Ropes,,Comedy,Drama,,,2004,
7316,Confessions of a Teenage Drama Queen,,Comedy,,,,2004,
7317,EuroTrip,,Adventure,Comedy,,,2004,
7318,"Passion of the Christ, The",,Drama,,,,2004,
7319,Club Dread,,Comedy,Horror,,,2004,
7320,Dirty Dancing: Havana Nights,,Romance,,,,2004,
7321,Twisted,,Thriller,,,,2004,
7323,"Good bye, Lenin!",,Comedy,Drama,,,2003,
7324,Hidalgo,,Adventure,Drama,,,2004,
7325,Starsky & Hutch,,Action,Comedy,Crime|Thriller,,2004,
7326,"Reckoning, The",,Crime,Drama,,,2004,
7327,Persona,A nurse is put in charge of a mute actress and finds that their personae are melding together.,Drama,,,Ingmar Bergman,1966,"https://m.media-amazon.com/images/M/MV5BMTM0YzExY2EtMjUyZi00ZmIwLWFkYTktNjY5NmVkYTdkMjI5XkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_UY98_CR0,0,67,98_AL_.jpg"
7330,Tokyo Joe,,Drama,Thriller,,,1949,
7333,"Corbeau, Le (Raven, The)",,Crime,Drama,Thriller,,1943,
7334,"Front, The",,Comedy,Drama,,,1976,
7335,Pickup on South Street,,Film-Noir,,,,1953,
7338,Richard III,,Drama,War,,,1955,
7340,Just One of the Guys,,Comedy,,,,1985,
7345,Agent Cody Banks 2: Destination London,,Action,Adventure,Children|Comedy,,2004,
7346,"Girl Next Door, The",,Comedy,Romance,,,2004,
7347,Secret Window,,Mystery,Thriller,,,2004,
7348,Spartan,,Thriller,,,,2004,
7352,Wilbur Wants to Kill Himself,,Comedy,Drama,Romance,,2002,
7354,Mad Dog and Glory,,Comedy,Drama,Romance,,1993,
7357,Peyton Place,,Drama,Romance,,,1957,
7360,Dawn of the Dead,"Following an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia S.W.A.T. team members, a traffic reporter, and his television executive girlfriend seek refuge in a secluded shopping mall.",Action,Drama,Horror|Thriller,George A. Romero,2004,"https://m.media-amazon.com/images/M/MV5BMzc1YTIyNjctYzhlNy00ZmYzLWI2ZWQtMzk4MmQwYzA0NGQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
7361,Eternal Sunshine of the Spotless Mind,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories.",Drama,Romance,Sci-Fi,Michel Gondry,2004,"https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_UX67_CR0,0,67,98_AL_.jpg"
7362,Taking Lives,,Crime,Drama,Thriller,,2004,
7364,Intermission,,Comedy,Crime,Drama,,2003,
7365,Noi the Albino (Nói albinói),,Drama,,,,2003,
7366,Jersey Girl,,Comedy,Drama,Romance,,2004,
7367,"Ladykillers, The",,Comedy,Crime,,,2004,
7369,Scooby-Doo 2: Monsters Unleashed,,Action,Adventure,Children|Comedy|Mystery,,2004,
7371,Dogville,"A woman on the run from the mob is reluctantly accepted in a small Colorado community in exchange for labor, but when a search visits the town she finds out that their support has a price.",Drama,Mystery,Thriller,Lars von Trier,2003,"https://m.media-amazon.com/images/M/MV5BMTkwNTg2MTI1NF5BMl5BanBnXkFtZTcwMDM1MzUyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg"
7373,Hellboy,,Action,Adventure,Fantasy|Horror,,2004,
7374,Home on the Range,,Animation,Children,Comedy|Musical|Western,,2004,
7375,"Prince & Me, The",,Comedy,Romance,,,2004,
7376,Walking Tall,,Action,,,,2004,
7377,"United States of Leland, The",,Crime,Drama,,,2003,
7379,The Alamo,,Drama,War,Western,,2004,
7380,Ella Enchanted,,Comedy,Fantasy,Romance,,2004,
7381,"Whole Ten Yards, The",,Action,Comedy,Crime,,2004,
7382,I'm Not Scared (Io non ho paura),,Drama,Mystery,Thriller,,2003,
7383,Shade,,Crime,Drama,Thriller,,2003,
7385,Twentynine Palms,,Drama,Horror,,,2003,
7386,"Ten Commandments, The",,Adventure,Drama,,,1956,
7387,Dawn of the Dead,"Following an ever-growing epidemic of zombies that have risen from the dead, two Philadelphia S.W.A.T. team members, a traffic reporter, and his television executive girlfriend seek refuge in a secluded shopping mall.",Action,Drama,Horror,George A. Romero,1978,"https://m.media-amazon.com/images/M/MV5BMzc1YTIyNjctYzhlNy00ZmYzLWI2ZWQtMzk4MmQwYzA0NGQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg"
7388,"Brother Sun, Sister Moon (Fratello sole, sorella luna)",,Drama,,,,1972,
7389,One Million Years B.C.,,Adventure,Fantasy,,,1966,
7391,"Mother, Jugs & Speed",,Comedy,,,,1976,
7392,Bandolero!,,Western,,,,1968,
7394,Those Magnificent Men in Their Flying Machines,,Action,Adventure,Comedy,,1965,
7395,Cheaper by the Dozen,,Comedy,Drama,,,1950,
7396,Scenes From a Marriage (Scener ur ett äktenskap),,Drama,,,,1973,
7399,Ned Kelly,,Action,Crime,Western,,1970,
7408,Jack and the Beanstalk,,Children,Comedy,Fantasy,,1952,
7410,"Osterman Weekend, The",,Action,Thriller,,,1983,
7414,Going in Style,,Comedy,Drama,,,1979,
7415,"Late Show, The",,Comedy,Crime,Drama|Mystery,,1977,
7416,"Sunshine Boys, The",,Comedy,,,,1975,
7419,After Hours,An ordinary word processor has the worst night of his life after he agrees to visit a girl in Soho who he met that evening at a coffee shop.,Comedy,Thriller,,Martin Scorsese,1985,"https://m.media-amazon.com/images/M/MV5BMTUxMjEzMzI2MV5BMl5BanBnXkFtZTgwNTU3ODAxMDE@._V1_UX67_CR0,0,67,98_AL_.jpg"
7437,Connie and Carla,,Comedy,,,,2004,
7438,Kill Bill: Vol. 2,"The Bride continues her quest of vengeance against her former boss and lover Bill, the reclusive bouncer Budd, and the treacherous, one-eyed Elle.",Action,Drama,Thriller,Quentin Tarantino,2004,"https://m.media-amazon.com/images/M/MV5BNmFiYmJmN2QtNWQwMi00MzliLThiOWMtZjQxNGRhZTQ1MjgyXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg"
7439,"Punisher, The",,Action,Crime,Thriller,,2004,
7440,Paper Clips,,Documentary,,,,2004,
7442,Young Adam,,Crime,Drama,Thriller,,2003,
7444,13 Going on 30,,Comedy,Fantasy,Romance,,2004,
7445,Man on Fire,"In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect.",Action,Crime,Drama|Mystery|Thriller,Tony Scott,2004,"https://m.media-amazon.com/images/M/MV5BODFlMmEwMDgtYjhmZi00ZTE5LTk2NWQtMWE1Y2M0NjkzOGYxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg"
7448,Envy,,Comedy,,,,2004,
7449,Godsend,,Drama,Horror,Thriller,,2004,
7450,Laws of Attraction,,Comedy,Romance,,,2004,
7451,Mean Girls,,Comedy,,,,2004,
7453,New York Minute,,Action,Adventure,Comedy,,2004,
7454,Van Helsing,,Action,Adventure,Fantasy|Horror,,2004,
7458,Troy,,Action,Adventure,Drama|War,,2004,
7460,Coffee and Cigarettes,,Comedy,Drama,,,2003,
7474,"Boys in the Band, The",,Drama,,,,1970,
7475,Raid,,Action,Crime,Drama|Thriller,,2003,
7478,Swimming to Cambodia,,Drama,,,,1987,
7479,Watch on the Rhine,,Drama,,,,1943,
7480,Under Fire,,Drama,Thriller,War,,1983,
7481,Enemy Mine,,Adventure,Drama,Sci-Fi,,1985,
7482,Enter the Dragon,A secret agent comes to an opium lord's island fortress with other fighters for a martial-arts tournament.,Action,Crime,,Robert Clouse,1973,"https://m.media-amazon.com/images/M/MV5BNGZiMTkyNzQtMDdmZi00ZDNkLWE4YTAtZGNlNTIzYzQyMGM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg"
